age_souscription,duree,capital_emprunte,taux_interet_annuel,taux_technique_annuel,target
19,25,175000,0.037,0.018,7.011014074125164
36,5,165000,0.039,0.01,8.732335588122304
41,20,230000,0.015,0.01,33.31809545748625
41,5,520000,0.036,0.019,45.19528285791656
28,25,110000,0.031,0.006,7.137964091635094
39,20,395000,0.025,0.01,50.429702473500065
32,15,125000,0.009,0.015,6.677023744648456
27,10,390000,0.028,0.015,13.580289753170012
58,15,300000,0.011,0.012,129.1727979115576
44,10,470000,0.038,0.018,65.73524560389906
26,10,520000,0.042,0.018,17.982865279974572
45,25,300000,0.024,0.017,73.50839423136044
18,20,365000,0.023,0.008,11.708356967348383
34,20,415000,0.025,0.015,34.53383660970341
48,5,345000,0.008,0.018,53.85050856649573
27,15,540000,0.014,0.006,20.52861302618044
54,25,165000,0.043,0.009,87.86042396330636
46,15,355000,0.019,0.02,65.6284334931161
35,5,125000,0.029,0.012,6.042420136582283
55,5,125000,0.031,0.013,31.929989375934458
56,25,515000,0.04,0.01,319.44045978834754
23,5,385000,0.015,0.011,11.371549484334942
57,25,550000,0.041,0.018,372.029335763491
29,5,170000,0.021,0.008,5.660552543775198
31,20,530000,0.042,0.009,36.13994602678333
27,25,180000,0.021,0.013,10.355149050262265
37,20,305000,0.009,0.01,30.824973718552968
32,20,460000,0.007,0.018,29.999006934139725
48,25,230000,0.044,0.014,76.81622587409653
24,15,130000,0.01,0.013,4.369531385071642
58,10,220000,0.027,0.014,81.5005995147821
27,5,485000,0.026,0.005,15.350566090842406
27,5,290000,0.021,0.016,9.213754199302484
56,15,310000,0.022,0.01,116.994483498629
45,10,85000,0.024,0.014,12.511016295308538
47,15,515000,0.009,0.017,99.06747563927817
54,10,155000,0.037,0.01,43.46575192518543
20,25,400000,0.02,0.006,15.23264530569554
60,25,170000,0.015,0.005,133.28341454512176
32,20,350000,0.018,0.018,23.85211141961793
38,20,355000,0.029,0.013,42.37897395087505
54,25,495000,0.036,0.015,255.60550954140965
29,20,50000,0.011,0.014,2.592349244452563
21,25,520000,0.029,0.008,21.578758603265296
26,15,105000,0.022,0.006,3.8845745894078187
56,5,130000,0.039,0.009,35.602709413996386
59,25,315000,0.043,0.02,255.34953518794188
45,25,245000,0.032,0.011,62.00690748314647
40,25,220000,0.029,0.019,37.56465517675957
57,20,480000,0.036,0.009,252.79788889221106
39,20,225000,0.025,0.016,28.87089958547507
41,20,505000,0.007,0.005,70.46210796448747
43,20,485000,0.033,0.005,87.31203606146971
47,15,210000,0.028,0.012,42.224398240401754
50,25,200000,0.011,0.015,67.03800524643458
33,15,85000,0.014,0.019,5.045801651235869
39,20,200000,0.014,0.005,24.347394155769955
60,15,455000,0.034,0.02,248.50261831201072
35,25,520000,0.026,0.012,58.21693215366617
24,25,250000,0.007,0.016,11.057477923304427
43,20,405000,0.039,0.015,75.1923315696502
25,25,405000,0.031,0.009,21.217714416522213
23,15,430000,0.034,0.01,14.822932892872632
47,10,75000,0.042,0.014,13.181510209448629
56,25,150000,0.015,0.006,82.75824208642011
40,15,200000,0.029,0.017,23.446975347894487
49,15,390000,0.035,0.017,92.24177295412547
39,15,420000,0.026,0.017,44.64722599516793
59,25,360000,0.024,0.018,268.94233379762966
60,10,525000,0.042,0.015,234.7280931789826
26,20,175000,0.015,0.016,7.550998313387119
48,20,240000,0.031,0.014,62.3579118979971
24,25,385000,0.044,0.008,20.01296944281658
26,25,265000,0.014,0.006,13.650954120343705
30,5,225000,0.023,0.008,7.762807414388064
20,10,315000,0.044,0.008,9.819965836704085
52,15,85000,0.006,0.016,22.965947860404196
50,15,380000,0.03,0.019,95.34518126699615
38,20,300000,0.021,0.017,34.8572187197891
48,25,205000,0.036,0.02,66.31418414679051
51,10,85000,0.018,0.006,18.700279274121176
49,20,130000,0.02,0.005,34.54760333643141
52,10,410000,0.026,0.015,98.89079813770952
32,25,180000,0.019,0.005,15.139818647782633
49,15,280000,0.015,0.018,62.949065402624925
23,5,260000,0.019,0.012,7.709900382093211
38,10,525000,0.041,0.019,42.32562252441715
50,15,545000,0.019,0.009,131.2032738792692
49,10,515000,0.041,0.015,103.8527697488116
36,10,245000,0.013,0.015,15.411771949555165
50,10,230000,0.032,0.009,48.58746897291826
45,25,250000,0.035,0.011,64.1150816213094
48,20,80000,0.009,0.013,19.161424799870726
38,10,215000,0.027,0.011,16.789227740957596
51,25,410000,0.006,0.012,144.54617736765746
32,5,140000,0.042,0.012,5.469812978262305
31,20,415000,0.026,0.015,26.749414716561457
36,25,545000,0.006,0.006,59.64034777726615
60,5,365000,0.032,0.019,133.3479450717038
32,20,230000,0.04,0.007,16.93858479062551
23,25,285000,0.035,0.01,13.452928218278089
26,5,450000,0.01,0.005,13.755263694601311
54,25,455000,0.027,0.017,225.75085927440364
37,5,185000,0.034,0.007,10.629838505596249
51,10,325000,0.037,0.009,74.12261874027955
55,10,240000,0.006,0.012,68.53871263467204
43,20,110000,0.016,0.018,18.880666558763302
35,5,55000,0.04,0.017,2.691613613814316
45,10,545000,0.015,0.007,78.35969482539831
26,20,155000,0.024,0.012,6.873855857336723
49,15,230000,0.033,0.01,53.66837417940231
23,10,90000,0.044,0.019,2.9276743122297755
31,10,325000,0.022,0.018,13.729576950953474
45,25,270000,0.025,0.007,66.01706246057434
41,15,375000,0.027,0.011,47.41926547700873
30,5,345000,0.014,0.012,11.847176779019755
60,20,260000,0.02,0.019,167.95461145208992
29,15,95000,0.022,0.017,4.209391813738641
36,5,540000,0.006,0.017,27.908208411767244
38,10,500000,0.005,0.011,37.479917278575314
44,20,105000,0.014,0.015,19.226215496163064
36,20,410000,0.025,0.01,40.49608860172534
41,15,290000,0.043,0.017,38.48986251033916
43,25,485000,0.044,0.019,111.43952137344418
45,5,55000,0.031,0.014,6.961759088359859
35,15,50000,0.038,0.013,3.787019276112665
53,25,180000,0.041,0.018,87.571637395071
59,25,320000,0.039,0.019,255.25963464544793
46,25,465000,0.027,0.006,123.60913854462102
34,20,275000,0.033,0.015,23.5876192987783
21,5,510000,0.005,0.014,14.97866726829445
46,5,550000,0.031,0.008,75.18697444858739
21,15,265000,0.022,0.007,8.4881722137749
27,10,365000,0.031,0.009,12.675852663753629
42,15,545000,0.033,0.008,75.90702213647175
48,5,490000,0.009,0.009,76.09711750257213
20,20,450000,0.04,0.019,16.628491075158166
19,15,525000,0.012,0.019,16.203500891770855
42,10,75000,0.005,0.009,8.259262634458954
23,15,465000,0.022,0.008,15.51457526100644
43,25,255000,0.009,0.012,49.81415980969835
25,10,265000,0.043,0.015,8.888063932306611
52,25,285000,0.016,0.007,113.96045970202962
44,20,395000,0.014,0.017,72.50264700392462
42,5,200000,0.015,0.006,18.758573360216573
35,15,225000,0.016,0.007,15.924742249111452
18,15,420000,0.008,0.015,12.303626293157118
56,25,170000,0.027,0.008,99.45032862519498
20,25,405000,0.006,0.008,14.543641734959154
21,5,335000,0.035,0.018,10.10537010258219
58,15,405000,0.036,0.01,186.23509258932896
54,5,485000,0.021,0.019,115.46426759200733
32,25,90000,0.044,0.007,8.552027704197952
25,25,550000,0.036,0.019,29.633120408561126
55,10,130000,0.01,0.019,37.67934394951854
36,25,165000,0.044,0.013,21.781871297976338
43,25,310000,0.039,0.016,69.70499659746388
56,5,280000,0.033,0.012,76.45094234067899
27,10,145000,0.031,0.016,5.080101251949712
55,10,220000,0.029,0.009,65.19088972962227
31,15,180000,0.045,0.019,9.808181401399256
58,20,285000,0.024,0.017,157.11286015359116
36,15,155000,0.012,0.016,11.998186848546633
47,15,305000,0.017,0.017,59.950134426697026
22,15,140000,0.02,0.01,4.565703677400604
48,10,190000,0.018,0.008,34.14037430882386
24,5,465000,0.006,0.01,13.734314869612358
36,25,485000,0.008,0.006,53.65008745818054
48,10,310000,0.005,0.009,54.49338515089672
56,25,385000,0.032,0.014,230.38305836754463
41,25,335000,0.032,0.018,62.703216412192816
51,20,435000,0.008,0.019,130.1687173880433
40,15,160000,0.018,0.016,18.180020494852354
57,20,375000,0.016,0.018,184.7597596163559
23,15,345000,0.023,0.009,11.56060775434818
55,10,260000,0.019,0.015,76.21654841786052
58,25,215000,0.038,0.02,156.3841362471598
53,20,210000,0.04,0.014,81.66857280334119
44,10,400000,0.013,0.011,53.17564309332791
28,10,410000,0.01,0.009,14.2909792752262
22,15,165000,0.039,0.01,5.628035690140872
34,25,265000,0.025,0.008,27.159649160393148
24,15,215000,0.018,0.016,7.413300432467297
44,15,260000,0.007,0.016,39.92831286919894
32,10,485000,0.029,0.017,22.257810542415143
30,15,340000,0.013,0.012,15.63464051187202
28,5,450000,0.007,0.007,14.382991632601888
43,25,250000,0.023,0.011,52.212265914772544
39,15,380000,0.029,0.016,40.69084065455745
45,15,180000,0.012,0.018,30.29706777836368
41,20,435000,0.031,0.006,66.64691204935752
46,25,275000,0.013,0.009,68.5175820595614
26,25,235000,0.006,0.019,11.754907346546311
59,15,160000,0.011,0.011,74.78191662789607
21,5,440000,0.028,0.006,13.08295637166028
35,20,155000,0.03,0.008,14.287125274074901
60,5,155000,0.04,0.017,56.933277961255186
33,15,415000,0.007,0.016,24.067298300078736
50,25,385000,0.043,0.008,149.05430018358754
46,25,55000,0.026,0.007,14.562231306557095
56,5,330000,0.015,0.006,88.41061147897477
27,10,85000,0.02,0.012,2.909920523421026
26,15,195000,0.007,0.015,7.038249141085038
48,25,320000,0.009,0.01,90.87380520586007
45,10,135000,0.04,0.006,20.25446978899367
20,25,425000,0.009,0.012,15.613742505402408
31,25,200000,0.007,0.008,14.543405087242988
42,10,230000,0.029,0.008,26.43153316849089
32,5,265000,0.02,0.017,10.198313940503535
19,15,530000,0.021,0.014,16.541453171354945
41,10,500000,0.01,0.01,50.7440695281717
31,10,50000,0.007,0.012,2.0434565909891185
24,25,540000,0.04,0.008,27.594102530482708
53,10,510000,0.021,0.013,130.31109858560023
41,15,260000,0.009,0.016,31.444611094062058
44,5,225000,0.013,0.011,25.637900635912565
54,5,420000,0.009,0.011,98.47269984061882
55,5,425000,0.024,0.009,107.65217694930098
47,15,455000,0.037,0.01,93.41046985092413
44,25,285000,0.021,0.01,63.567167844534275
56,15,385000,0.03,0.01,148.45394072948224
32,10,375000,0.032,0.006,17.107048058954277
43,20,60000,0.033,0.007,10.824304051751556
18,20,100000,0.029,0.02,3.3578512294442464
21,20,190000,0.027,0.01,6.810313270834413
46,5,110000,0.024,0.017,15.035168654324194
18,15,340000,0.024,0.016,10.371684080199524
60,15,395000,0.018,0.013,205.36338632525712
39,5,465000,0.025,0.012,32.333238866866076
28,10,75000,0.024,0.015,2.6971799723177945
27,20,355000,0.018,0.014,16.436248420276808
34,20,290000,0.017,0.016,23.405162973373315
53,5,510000,0.023,0.02,113.76995229411571
43,20,465000,0.037,0.01,85.33732472188632
38,25,405000,0.015,0.01,54.84541720136508
30,15,130000,0.039,0.015,6.4365656951613115
26,20,450000,0.034,0.018,20.8209320603099
28,20,245000,0.015,0.008,11.918941940804594
28,25,345000,0.006,0.018,19.84230715038773
23,10,515000,0.008,0.018,15.81084344420239
18,10,435000,0.04,0.011,12.736429522450189
23,25,460000,0.037,0.009,21.878764782829005
30,10,65000,0.02,0.011,2.551096552302972
39,5,305000,0.007,0.008,20.827133234011143
48,25,195000,0.037,0.006,63.055014061033134
39,15,135000,0.015,0.017,13.915989936787225
54,15,220000,0.043,0.014,75.65867410533923
44,15,205000,0.026,0.012,32.98837965583677
31,20,265000,0.034,0.008,17.5320019787447
22,25,415000,0.023,0.013,17.713754930555094
53,25,380000,0.006,0.011,156.84640112925428
49,10,275000,0.008,0.013,52.2878370087264
51,25,535000,0.044,0.006,224.89355841929822
24,25,115000,0.021,0.019,5.4522526073676625
59,10,195000,0.012,0.016,76.33533133243434
27,25,500000,0.034,0.016,30.614793785788883
34,25,540000,0.04,0.014,59.42557199718461
47,5,520000,0.016,0.008,75.6372354409624
38,10,325000,0.028,0.007,25.334387661672988
30,5,210000,0.015,0.01,7.2073538610131775
18,20,180000,0.038,0.011,6.090052774637055
18,10,535000,0.008,0.016,14.971998821513678
50,25,225000,0.02,0.007,78.41424342782433
55,25,350000,0.02,0.017,182.4380723354782
42,5,410000,0.03,0.012,39.09885965542141
43,5,525000,0.012,0.017,54.60294752607507
30,20,505000,0.024,0.012,29.705586626265344
45,20,190000,0.027,0.006,38.86965390875122
50,25,250000,0.041,0.014,96.05258024106516
54,15,345000,0.026,0.011,113.17638643353952
58,20,230000,0.01,0.012,119.83901035453286
47,25,145000,0.009,0.017,38.43511957179809
25,20,255000,0.042,0.008,11.296506322527863
18,10,50000,0.044,0.005,1.4617431478889906
29,5,485000,0.012,0.009,16.04163511849479
22,25,530000,0.035,0.007,23.632987172109953
41,20,245000,0.015,0.01,35.49098655962991
23,5,450000,0.038,0.008,13.50762726153455
42,15,145000,0.009,0.006,18.847736222780938
18,20,260000,0.022,0.017,8.488338046697038
42,25,430000,0.029,0.008,85.36012910061416
18,10,525000,0.039,0.01,15.327365581598558
49,5,340000,0.039,0.005,57.85827250015211
59,5,410000,0.012,0.017,136.27268140310056
59,10,365000,0.044,0.012,150.426651236485
20,25,490000,0.031,0.018,19.986631777817916
36,15,290000,0.031,0.006,23.490533436076596
60,10,320000,0.041,0.007,141.7631881380063
46,15,195000,0.018,0.009,35.44693395340205
19,25,510000,0.022,0.018,19.272739126009878
26,20,95000,0.044,0.01,4.506116323851535
34,20,320000,0.006,0.008,24.537134430606628
53,25,75000,0.04,0.017,36.33844541523586
34,15,470000,0.039,0.01,32.488623073751526
29,10,505000,0.015,0.01,18.614063564354307
37,25,310000,0.038,0.015,43.23888213418412
20,25,185000,0.018,0.011,7.056531840555973
60,20,465000,0.03,0.005,309.04336365527485
21,10,520000,0.023,0.02,16.13101451160476
34,20,475000,0.009,0.009,36.914659368539205
54,15,110000,0.041,0.009,37.43901838684181
59,15,145000,0.027,0.007,70.5396006376734
32,5,270000,0.024,0.007,10.35824313864784
50,25,150000,0.04,0.013,57.37950138031685
33,10,290000,0.018,0.019,14.158870533232887
28,10,90000,0.028,0.015,3.2581705131512217
37,20,420000,0.04,0.015,47.965912491989755
55,20,215000,0.019,0.01,90.46575072173445
41,10,285000,0.037,0.017,30.56517166582908
33,20,100000,0.026,0.012,7.63869194839643
47,5,200000,0.011,0.012,29.04410339678848
51,25,365000,0.007,0.02,130.01679950807454
18,5,190000,0.034,0.014,5.096530515423637
41,15,255000,0.015,0.018,31.435819915320177
41,10,55000,0.038,0.013,5.887495518944905
26,5,345000,0.013,0.007,10.587175338723025
39,5,515000,0.028,0.02,36.07246142725382
29,20,355000,0.009,0.015,18.278657159152523
34,20,135000,0.034,0.007,11.573331170316328
42,20,230000,0.036,0.016,39.17036841190589
45,15,160000,0.042,0.012,28.922426100804344
32,5,190000,0.027,0.017,7.354937158399164
47,25,285000,0.009,0.009,75.01421797479159
44,20,65000,0.038,0.019,13.01361922815335
39,15,460000,0.018,0.009,47.433471642137
27,15,440000,0.041,0.02,18.289391732134572
48,20,275000,0.044,0.016,74.8042699970444
44,10,470000,0.01,0.02,62.74697270132787
29,5,260000,0.008,0.016,8.614082390998462
48,20,170000,0.041,0.016,45.78740948895125
49,25,495000,0.041,0.007,175.8562372047438
49,5,255000,0.028,0.005,42.997395525288574
58,15,285000,0.041,0.006,132.2690821391672
52,25,495000,0.042,0.012,223.36411129364149
38,5,195000,0.027,0.011,12.274874223965975
27,25,205000,0.032,0.008,12.409488307224981
33,15,365000,0.03,0.006,22.392110778433803
24,20,415000,0.012,0.015,15.91958880989693
21,25,240000,0.022,0.008,9.661583299775366
44,20,135000,0.032,0.02,26.509815064275173
42,15,415000,0.029,0.007,57.11687480767933
48,15,160000,0.014,0.01,33.126553111232525
28,25,150000,0.041,0.012,10.204922461118517
37,25,270000,0.036,0.008,37.28325145665315
53,15,215000,0.008,0.013,62.54609915068982
34,25,75000,0.019,0.007,7.455107768445895
28,25,460000,0.045,0.005,31.861520682483683
47,25,500000,0.021,0.015,140.11479833633436
52,25,175000,0.032,0.018,75.66082574849457
58,5,450000,0.009,0.014,138.34991435585908
55,15,335000,0.017,0.008,115.21855799520776
39,15,500000,0.04,0.011,54.90683371032487
60,10,65000,0.025,0.014,28.199799721768223
44,20,475000,0.038,0.005,93.80168416987027
54,10,265000,0.005,0.006,69.97509505164355
52,25,380000,0.032,0.019,164.3108410084632
21,25,200000,0.017,0.015,7.976441374020073
33,5,530000,0.039,0.015,22.18282677316033
33,5,505000,0.043,0.007,21.100389706884783
38,5,515000,0.033,0.008,32.52679869075367
43,5,110000,0.011,0.011,11.388513862492252
53,5,380000,0.024,0.008,84.18519579427156
36,5,320000,0.024,0.017,16.794633085581147
34,5,245000,0.038,0.014,11.050569659624152
43,5,325000,0.023,0.008,33.93563134842712
39,5,215000,0.018,0.017,14.903993038891322
45,15,465000,0.029,0.013,81.38845409494901
18,5,165000,0.031,0.008,4.398007959199635
53,20,450000,0.037,0.018,173.73500828227588
60,5,375000,0.041,0.008,137.09210831435402
54,25,70000,0.041,0.015,36.930161224308755
19,25,170000,0.03,0.011,6.540347265090707
34,5,365000,0.026,0.016,16.319141734204095
57,5,155000,0.037,0.011,45.39294988581666
55,25,275000,0.017,0.009,141.0642429827297
38,20,535000,0.035,0.019,65.54176732790619
26,10,430000,0.025,0.016,14.437139151161588
30,15,370000,0.01,0.017,16.97484571464459
28,25,460000,0.035,0.01,30.444331850654947
33,5,385000,0.031,0.01,15.95625619642801
33,15,135000,0.008,0.008,7.785577730075508
19,5,210000,0.023,0.012,5.98857388078416
59,10,365000,0.024,0.02,146.50239733165245
25,10,185000,0.031,0.014,6.080995727285861
60,25,510000,0.032,0.016,432.16888080386224
59,15,460000,0.013,0.016,217.36822394471258
30,15,250000,0.006,0.008,11.211243832088323
34,10,235000,0.037,0.006,12.761205691463639
56,5,530000,0.044,0.007,145.5612348166274
41,25,280000,0.043,0.016,54.89386972689451
20,20,250000,0.025,0.012,8.69649115181315
47,10,475000,0.026,0.019,81.69038813379402
30,10,185000,0.042,0.01,7.530352199553714
36,25,540000,0.027,0.007,65.87058824927486
24,5,95000,0.016,0.02,2.8494648155477638
26,15,75000,0.032,0.011,2.868700841983337
36,10,455000,0.024,0.018,29.283195580233908
57,25,385000,0.036,0.006,255.6596995418977
39,25,480000,0.036,0.01,77.85367222854084
35,25,440000,0.042,0.014,53.04964636701191
40,15,155000,0.011,0.013,17.209811660212022
19,10,280000,0.026,0.016,8.409903517132507
28,25,160000,0.036,0.018,10.645029644659513
48,15,250000,0.022,0.016,53.29998732447734
50,5,255000,0.03,0.01,46.263863064208834
31,20,190000,0.038,0.02,12.83806312213194
33,10,455000,0.024,0.019,22.452014805054475
28,15,295000,0.021,0.014,12.211410693933807
50,20,70000,0.012,0.013,19.608457654203118
24,20,345000,0.038,0.013,14.419051161497604
48,15,165000,0.037,0.016,36.56306952218903
31,15,450000,0.035,0.012,23.726939995227344
45,15,180000,0.021,0.02,31.113726781470533
60,25,425000,0.028,0.016,353.7702273861169
33,5,70000,0.01,0.009,2.8480803010590274
36,25,135000,0.018,0.015,15.795717483481829
34,20,515000,0.022,0.012,42.27863037493125
43,20,135000,0.007,0.007,22.08547628484434
23,20,500000,0.009,0.013,18.122369791030128
60,15,190000,0.038,0.018,104.66066778280307
26,10,245000,0.044,0.005,8.360575114418584
34,25,405000,0.018,0.018,40.17086234288663
48,10,230000,0.009,0.015,40.99929291619136
29,5,170000,0.042,0.016,5.7895536388344
40,5,335000,0.042,0.018,26.32019332700062
22,25,375000,0.031,0.019,16.698209293879906
60,20,355000,0.019,0.009,227.0137009959823
53,5,135000,0.01,0.019,29.77100157147847
53,10,240000,0.043,0.008,63.31319520696107
20,10,185000,0.042,0.007,5.741588764913456
41,15,460000,0.035,0.013,59.5582645874594
34,20,75000,0.042,0.019,6.658596644232362
56,15,185000,0.011,0.006,67.40621655939293
43,25,165000,0.009,0.013,32.263239332218035
21,5,425000,0.013,0.015,12.571901709318094
29,15,180000,0.014,0.016,7.794979303394779
18,15,285000,0.038,0.013,8.929196173888021
38,25,260000,0.042,0.014,40.004285881481394
36,10,200000,0.014,0.012,12.568454976038227
38,10,360000,0.024,0.016,28.083792500732365
35,25,360000,0.023,0.011,39.70787274635736
60,10,85000,0.012,0.009,35.856654450891114
20,25,395000,0.039,0.009,16.372266411448884
49,10,350000,0.026,0.015,68.81848833983241
27,25,350000,0.028,0.019,20.866212096299595
57,10,170000,0.015,0.009,56.82773063075638
32,15,295000,0.027,0.009,16.484897816011305
22,15,265000,0.037,0.016,9.09623386945449
21,10,270000,0.017,0.005,8.11695126234156
45,25,460000,0.01,0.018,105.64366128882317
21,15,265000,0.028,0.011,8.678457837444796
32,5,220000,0.03,0.019,8.54841715829581
34,10,460000,0.013,0.016,24.162075792108624
20,5,515000,0.015,0.017,15.134968364911517
27,5,325000,0.011,0.008,10.183372947832336
59,20,415000,0.042,0.01,264.55265963628324
40,5,400000,0.014,0.009,30.51648116826777
35,5,225000,0.005,0.016,10.683178032671888
18,20,470000,0.039,0.005,15.741672943857631
52,20,525000,0.037,0.014,187.14706331466311
48,20,285000,0.023,0.018,72.29954718576408
18,25,50000,0.037,0.006,1.8710966841717158
20,20,510000,0.023,0.009,17.508494270337966
20,25,385000,0.014,0.008,14.337666646896993
54,10,325000,0.022,0.02,89.79983978927557
36,25,275000,0.024,0.02,33.16986860190469
46,10,275000,0.005,0.007,41.862514556419036
42,20,355000,0.01,0.008,54.463798911296685
50,20,505000,0.04,0.005,155.26196713120714
53,10,130000,0.021,0.013,33.21657070677411
46,15,265000,0.018,0.015,48.550665727557394
43,25,510000,0.041,0.015,115.59906184284633
21,5,145000,0.011,0.009,4.263021467336234
31,20,455000,0.014,0.008,27.826005002173922
44,25,80000,0.038,0.006,19.232678526800495
50,25,545000,0.016,0.014,187.04979992815387
39,20,465000,0.03,0.009,60.438732417874306
20,10,85000,0.035,0.006,2.6060347842473734
40,20,345000,0.014,0.01,45.88370315388608
38,25,360000,0.015,0.007,48.65991927959406
58,15,280000,0.026,0.013,125.75874556926533
40,10,370000,0.037,0.007,35.72329002317618
21,20,420000,0.027,0.02,15.368234256070208
38,5,175000,0.008,0.01,10.829252282901601
54,20,420000,0.019,0.012,163.5652652856573
60,25,305000,0.018,0.014,242.47800358770726
48,25,55000,0.037,0.018,17.856983335326888
38,5,510000,0.017,0.019,31.981951069599003
43,10,185000,0.041,0.011,23.766752622674407
58,25,65000,0.018,0.011,43.25415645754118
52,10,510000,0.013,0.007,119.20001271911073
55,10,255000,0.027,0.008,75.22172397816156
41,20,120000,0.02,0.016,17.828719612714305
28,10,450000,0.031,0.012,16.31256081768664
58,25,535000,0.042,0.018,396.0545693942723
46,25,350000,0.043,0.013,100.17294519268926
20,15,240000,0.014,0.009,7.4491809361478225
18,10,135000,0.011,0.015,3.7916952162048485
36,15,230000,0.043,0.012,19.354030895330524
39,20,385000,0.037,0.018,51.66718167004771
31,15,160000,0.015,0.011,7.972728489274801
31,10,390000,0.037,0.009,16.747791303708325
33,25,205000,0.035,0.012,20.294810622507594
50,20,85000,0.015,0.018,24.217263065254688
30,10,395000,0.041,0.017,16.17208903363881
55,20,135000,0.018,0.018,56.987899166760684
29,5,125000,0.024,0.018,4.201702226495441
55,10,345000,0.029,0.01,102.34039058121611
56,5,460000,0.013,0.014,123.68077092356708
50,15,495000,0.029,0.017,123.58628314701592
50,10,465000,0.033,0.018,99.3462003814929
46,5,80000,0.009,0.011,10.7552482144013
22,25,360000,0.02,0.013,15.16308314015899
23,15,325000,0.029,0.009,11.05047251145684
48,10,135000,0.042,0.015,25.46384480299369
33,10,190000,0.041,0.015,9.619536485714494
48,25,420000,0.012,0.014,121.4482445223339
42,25,345000,0.029,0.014,68.72741635380913
50,5,430000,0.009,0.018,77.04911086837245
30,5,345000,0.017,0.017,11.917398812487797
27,5,170000,0.029,0.007,5.401448250773357
41,20,190000,0.008,0.015,26.9378860401462
27,15,175000,0.041,0.007,7.148252466566601
58,10,225000,0.038,0.007,84.35443598973677
48,15,220000,0.024,0.012,46.91253487481225
30,25,415000,0.025,0.012,30.60112912746218
20,15,185000,0.04,0.007,6.077454031835429
51,15,515000,0.007,0.013,129.41843547482745
45,5,135000,0.011,0.008,16.7363571916145
36,25,400000,0.017,0.013,46.53447518709485
40,15,270000,0.02,0.017,30.882444143943456
49,10,470000,0.044,0.006,94.35993365404002
30,5,150000,0.011,0.011,5.134554370577839
50,15,90000,0.017,0.009,21.54961169035091
51,25,220000,0.038,0.014,90.20344644001648
50,10,525000,0.036,0.018,112.72883462188119
22,25,425000,0.031,0.008,18.652954357472897
20,25,410000,0.018,0.015,15.767003047987494
24,25,540000,0.01,0.006,23.92798903548852
41,20,215000,0.044,0.013,34.69759286060668
39,10,245000,0.015,0.015,20.746710335133365
40,25,295000,0.039,0.015,52.55975820735145
47,20,420000,0.041,0.016,105.29208557854811
35,5,230000,0.023,0.011,11.054732864116378
49,20,380000,0.039,0.016,109.2883279130553
24,5,545000,0.016,0.012,16.25242396175774
50,20,55000,0.041,0.01,17.04514636256935
22,25,255000,0.03,0.01,11.173902502121845
45,20,395000,0.013,0.008,76.89092990955291
25,20,460000,0.036,0.016,20.182285538056735
32,25,355000,0.042,0.007,33.42687682161264
21,5,140000,0.028,0.015,4.190809863227307
51,25,155000,0.035,0.015,62.7415513945225
22,10,110000,0.037,0.009,3.457335526207523
50,20,230000,0.036,0.012,70.19588840752228
22,10,280000,0.023,0.015,8.683421891044917
55,25,365000,0.035,0.005,203.77986765614682
51,25,190000,0.027,0.009,74.07466287942101
43,15,240000,0.022,0.011,35.302063947852716
18,10,330000,0.012,0.019,9.334030384809285
21,15,190000,0.041,0.012,6.4222876554851975
56,10,250000,0.022,0.013,78.92854246967369
43,15,290000,0.015,0.015,42.05064392524362
50,15,350000,0.015,0.012,83.682388417394
50,10,265000,0.015,0.011,54.47951569610657
25,25,375000,0.005,0.02,17.51654718964626
37,5,50000,0.023,0.017,2.8635271191220526
33,25,325000,0.041,0.016,33.050627639599846
38,5,240000,0.006,0.012,14.843882884807506
43,10,220000,0.043,0.01,28.33268229730983
40,20,120000,0.012,0.014,15.902278145274613
35,25,55000,0.034,0.012,6.395738490324924
48,15,480000,0.036,0.012,105.59309418938149
59,25,110000,0.034,0.008,86.22439812698747
29,10,435000,0.019,0.017,16.279889029772665
18,20,480000,0.033,0.017,16.20736584972369
59,20,255000,0.024,0.01,152.41208966488728
26,25,510000,0.011,0.009,25.93711359702581
20,25,275000,0.013,0.009,10.217741082525775
43,25,55000,0.006,0.007,10.528695838300875
26,10,110000,0.018,0.018,3.6609665557463393
59,5,130000,0.034,0.009,43.79082476076509
33,5,220000,0.044,0.015,9.24615113416713
41,15,455000,0.01,0.006,54.53394787082166
31,10,270000,0.019,0.016,11.322307151814048
20,20,435000,0.012,0.007,14.332026558951414
51,15,70000,0.035,0.007,18.816445279111118
50,20,130000,0.042,0.017,40.6654145815078
41,20,530000,0.01,0.009,75.20664132690754
26,25,510000,0.041,0.008,29.934005331339783
30,20,480000,0.016,0.013,27.388547332995447
19,20,85000,0.014,0.006,2.7313937321063473
24,10,520000,0.007,0.016,16.141018070043856
38,25,405000,0.008,0.018,53.1979408796012
36,25,120000,0.008,0.009,13.299287649829814
42,15,420000,0.023,0.015,57.38854623927273
39,25,225000,0.031,0.006,35.612123023442834
28,5,120000,0.012,0.012,3.8652038331837004
50,10,315000,0.014,0.019,65.2234926168175
49,15,340000,0.012,0.013,75.32323988550615
38,5,445000,0.037,0.011,28.25252351402986
56,20,180000,0.01,0.005,78.9200550814354
37,5,95000,0.008,0.009,5.344271837241939
25,15,430000,0.006,0.011,14.749683471997953
59,25,335000,0.007,0.011,230.55642126237913
54,10,380000,0.027,0.012,104.99228729458136
